work_year,job_title,job_category,salary_currency,salary,salary_in_usd,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023,Data Engineer,Data Engineering,USD,385000.0,385000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,310000.0,310000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,247300.0,247300.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,139700.0,139700.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,240000.0,240000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,180000.0,180000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,130000.0,130000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,101570.0,101570.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,210000.0,210000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,165000.0,165000.0,United States,Senior,full-time,In-person,United States,M
2023,AI Engineer,Machine Learning and AI,USD,170200.0,170200.0,United States,Senior,full-time,In-person,United States,M
2023,AI Engineer,Machine Learning and AI,USD,83900.0,83900.0,United States,Senior,full-time,In-person,United States,M
2023,Applied Scientist,Data Science and Research,USD,222200.0,222200.0,United States,Senior,full-time,In-person,United States,L
2023,Applied Scientist,Data Science and Research,USD,136000.0,136000.0,United States,Senior,full-time,In-person,United States,L
2023,Data Engineer,Data Engineering,USD,169000.0,169000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,91000.0,91000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,135000.0,135000.0,United States,Entry-level,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,110000.0,110000.0,United States,Entry-level,full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,150000.0,150000.0,United States,Senior,full-time,Remote,United States,M
2023,Research Scientist,Data Science and Research,USD,130000.0,130000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,128000.0,128000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,81500.0,81500.0,United States,Senior,full-time,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,306000.0,306000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,USD,204000.0,204000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,185900.0,185900.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,129300.0,129300.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,204500.0,204500.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,142200.0,142200.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,GBP,50000.0,61520.0,United Kingdom,Mid-level,full-time,In-person,United Kingdom,M
2023,Data Scientist,Data Science and Research,USD,204500.0,204500.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,GBP,75000.0,92280.0,United Kingdom,Mid-level,full-time,In-person,United Kingdom,M
2023,Data Analyst,Data Analysis,GBP,55000.0,67672.0,United Kingdom,Mid-level,full-time,In-person,United Kingdom,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,230000.0,230000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,160000.0,160000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,247300.0,247300.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,139700.0,139700.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,135000.0,135000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,110000.0,110000.0,United States,Senior,full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,214500.0,214500.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,132600.0,132600.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,120000.0,120000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,100000.0,100000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,242921.0,242921.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,170045.0,170045.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,225000.0,225000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,175000.0,175000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,180000.0,180000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,162000.0,162000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,245000.0,245000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,185000.0,185000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,214500.0,214500.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,132600.0,132600.0,United States,Senior,full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,248100.0,248100.0,United States,Senior,full-time,In-person,United States,M
2023,Research Scientist,Data Science and Research,USD,145900.0,145900.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,93919.0,93919.0,United States,Senior,full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,51962.0,51962.0,United States,Senior,full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,200000.0,200000.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,140000.0,140000.0,United States,Senior,full-time,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,USD,205000.0,205000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,140000.0,140000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,110000.0,110000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,150000.0,150000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,140000.0,140000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,100000.0,100000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,75000.0,75000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,EUR,45000.0,48585.0,Spain,Senior,full-time,In-person,Spain,M
2023,Data Scientist,Data Science and Research,EUR,36000.0,38868.0,Spain,Senior,full-time,In-person,Spain,M
2023,BI Developer,BI and Visualization,USD,75000.0,75000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Modeler,Data Architecture and Modeling,USD,140000.0,140000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Modeler,Data Architecture and Modeling,USD,100000.0,100000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,130000.0,130000.0,United States,Mid-level,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,120000.0,120000.0,United States,Mid-level,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,135000.0,135000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,90000.0,90000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,180000.0,180000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,162000.0,162000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,120350.0,120350.0,United States,Senior,full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,74400.0,74400.0,United States,Senior,full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,USD,185000.0,185000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,123000.0,123000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,140000.0,140000.0,United States,Mid-level,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,90000.0,90000.0,United States,Mid-level,full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,214500.0,214500.0,United States,Senior,full-time,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,USD,132600.0,132600.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,154000.0,154000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,90000.0,90000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,USD,80000.0,80000.0,United States,Senior,full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,USD,170000.0,170000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,100000.0,100000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,115000.0,115000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,105000.0,105000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,220000.0,220000.0,United States,Entry-level,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,187000.0,187000.0,United States,Entry-level,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,128000.0,128000.0,United States,Mid-level,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,210000.0,210000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,165000.0,165000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,250000.0,250000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Engineer,Data Engineering,USD,190000.0,190000.0,United States,Senior,full-time,In-person,United States,M
2023,Research Engineer,Data Science and Research,USD,245000.0,245000.0,United States,Senior,full-time,In-person,United States,M
2023,Research Engineer,Data Science and Research,USD,245000.0,245000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,155000.0,155000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Scientist,Data Science and Research,USD,139000.0,139000.0,United States,Senior,full-time,In-person,United States,M
2023,Data Analyst,Data Analysis,USD,142000.0,142000.0,United States,Senior,full-time,In-person,United States,M
